CUST_ID,BALANCE_CREDIT_RATIO,PURCHASES_CREDIT_RATIO,CASH_ADVANCE_CREDIT_RATIO,SPENDING_CREDIT_RATIO,ACTIVITY_SCORE,PRC_FULL_PAYMENT,CASH_ADVANCE_DOMINANCE,BALANCE_UTILIZATION,PURCHASES_FREQUENCY,CASH_ADVANCE_FREQUENCY,cluster,pseudo_label
C15764,0.04080832119991838,0.23466799999953064,0.0,0.23466799999953064,0.5666666666666667,0.0,0.0,0.04080832119991838,0.7,0.0,0,0
C15765,0.06787654333310708,0.0,0.1966638713326778,0.1966638713326778,0.20707066666666665,0.0,0.9999999999830506,0.06787654333310708,0.0,0.166667,0,0
C15766,0.8729539395229781,0.0,0.27726882152354543,0.27726882152354543,0.4444443333333334,0.0,0.9999999999965652,0.8729539395229781,0.0,0.333333,0,0
C15767,0.45700528933181,0.059999999999800005,0.0,0.059999999999800005,0.388889,0.0,0.0,0.45700528933181,0.166667,0.0,0,0
C15768,0.43670085999126595,0.10849999999783,0.0,0.10849999999783,0.4444443333333334,0.0,0.0,0.43670085999126595,0.333333,0.0,0,0
C15769,0.007166378959994266,0.09396719999992481,0.0,0.09396719999992481,0.15151499999999998,0.0,0.0,0.007166378959994266,0.181818,0.0,0,0
C15771,4.592892307685242e-05,0.07846153846141775,0.0,0.07846153846141775,0.3636363333333333,0.0,0.0,4.592892307685242e-05,1.0,0.0,0,0
C15773,0.0015087941666641522,0.02866666666661889,0.0,0.02866666666661889,0.14646466666666666,0.0,0.0,0.0015087941666641522,0.166667,0.0,0,0
C15774,0.9064465966616309,0.0,0.46210048610854393,0.46210048610854393,0.39393933333333336,0.0,0.9999999999879776,0.9064465966616309,0.0,0.181818,0,0
C15775,0.0668480045332442,0.014302666666647597,0.0,0.014302666666647597,0.4166666666666667,0.0,0.0,0.0668480045332442,0.25,0.0,0,0
C15776,0.12233587818159576,0.3580854545448035,0.0,0.3580854545448035,0.5,0.1,0.0,0.12233587818159576,0.5,0.0,0,0
C15777,0.8720853493275196,0.41535333333056434,0.0,0.41535333333056434,0.6388889999999999,0.0,0.0,0.8720853493275196,0.916667,0.0,0,0
C15778,0.011971936799952112,0.10383599999958465,0.0,0.10383599999958465,0.14646466666666666,1.0,0.0,0.011971936799952112,0.166667,0.0,1,1
C15779,0.7412127944993824,0.03973666666663355,0.5082075696662431,0.5479442363328767,0.5833333333333334,0.0,0.927480455067208,0.7412127944993824,0.166667,0.583333,0,0
C15780,0.10194669249745134,0.2524499999936888,0.0,0.2524499999936888,0.4444443333333334,0.0,0.0,0.10194669249745134,0.333333,0.0,0,0
C15781,0.007802788499986995,0.08997999999985004,0.0,0.08997999999985004,0.6666666666666666,0.75,0.0,0.007802788499986995,1.0,0.0,1,1
C15782,0.003071692666661547,0.057083333333238194,0.0,0.057083333333238194,0.17929266666666666,0.0,0.0,0.003071692666661547,0.083333,0.0,0,0
C15783,0.9287324539938084,0.23561999999842922,0.9766787039934888,1.212298703991918,0.6333333333333333,0.0,0.8056419599988528,0.9287324539938084,0.7,0.2,0,0
C15784,0.04268733999971542,0.4309999999971267,0.0,0.4309999999971267,0.6111110000000001,1.0,0.0,0.04268733999971542,0.833333,0.0,1,1
C15785,0.015927686999946906,0.0,0.18172783599939424,0.18172783599939424,0.11616166666666668,0.0,0.9999999999816576,0.015927686999946906,0.0,0.166667,0,0
C15786,0.4255490339957445,0.1516799999984832,0.0,0.1516799999984832,0.6666666666666666,0.0,0.0,0.4255490339957445,1.0,0.0,0,0
C15787,0.9073710969909262,0.0556499999994435,0.0,0.0556499999994435,0.388889,0.0,0.0,0.9073710969909262,0.166667,0.0,0,0
C15789,0.353601017374558,0.024874999999968908,0.0,0.024874999999968908,0.4166666666666667,0.0,0.0,0.353601017374558,0.25,0.0,0,0
C15790,0.5489772195978041,0.0,1.558008953593768,1.558008953593768,0.4444443333333334,0.0,0.9999999999974326,0.5489772195978041,0.0,0.333333,0,0
C15791,0.022900750666513998,0.030433333333130447,0.0,0.030433333333130447,0.209596,0.0,0.0,0.022900750666513998,0.083333,0.0,0,0
C15792,0.3331110505551854,0.032044444444408834,0.10355240377766271,0.13559684822207155,0.6388889999999999,0.0,0.763678545147472,0.3331110505551854,0.75,0.166667,0,0
C15794,0.9013621847981974,0.0,0.062423681399875156,0.062423681399875156,0.45454533333333336,0.0,0.9999999999679609,0.9013621847981974,0.0,0.363636,0,0
C15795,0.004036347249994955,0.1481674999998148,0.0,0.1481674999998148,0.5277776666666667,0.666667,0.0,0.004036347249994955,0.583333,0.0,1,1
C15796,0.9294967773271368,0.45656666666362294,1.049697309993002,1.506263976656625,0.6666666666666666,0.090909,0.6968880131610888,0.9294967773271368,0.583333,0.416667,0,0
C15797,0.2893193886647379,0.0,1.853308985320978,1.853308985320978,0.237374,0.083333,0.9999999999964029,0.2893193886647379,0.0,0.166667,0,0
C15798,0.2942800189970572,0.019899999999800997,0.07525516399924743,0.09515516399904843,0.4166666666666667,0.0,0.7908678922784614,0.2942800189970572,0.083333,0.166667,0,0
C15799,0.29722489833085647,0.0,0.32545796916395453,0.32545796916395453,0.358586,0.285714,0.999999999974395,0.29722489833085647,0.0,0.166667,0,0
C15800,0.13075795965472153,0.013793103448228301,0.0,0.013793103448228301,0.388889,0.0,0.0,0.13075795965472153,0.166667,0.0,0,0
C15801,0.05281034159989438,0.0125999999999748,0.007952550799984096,0.020552550799958897,0.38888866666666666,0.0,0.3869374111570679,0.05281034159989438,0.083333,0.083333,0,0
C15802,0.07296497833309012,0.18944666666603519,0.0,0.18944666666603519,0.4444443333333334,0.0,0.0,0.07296497833309012,0.333333,0.0,0,0
C15803,0.04260478599992899,0.4209799999992984,0.0,0.4209799999992984,0.6666666666666666,0.416667,0.0,0.04260478599992899,1.0,0.0,1,1
C15804,0.8614392689971285,0.0,2.012164094326626,2.012164094326626,0.4166666666666667,0.181818,0.9999999999983434,0.8614392689971285,0.0,0.25,0,0
C15805,0.3208902457491978,0.0,0.21785676474945537,0.21785676474945537,0.23484833333333333,0.090909,0.9999999999885245,0.3208902457491978,0.0,0.25,0,0
C15806,0.0019086842499952284,0.015314999999961712,0.0,0.015314999999961712,0.1742423333333333,0.25,0.0,0.0019086842499952284,0.25,0.0,0,0
C15809,0.08675363699985542,0.13671499999977213,0.0,0.13671499999977213,0.6388889999999999,0.0,0.0,0.08675363699985542,0.916667,0.0,0,0
C15811,0.7722952203969109,0.0,0.9587392743961651,0.9587392743961651,0.3333333333333333,0.0,0.9999999999958279,0.7722952203969109,0.0,0.1,0,0
C15812,0.7335497049938872,0.6929333333275589,0.0,0.6929333333275589,0.5,0.0,0.0,0.7335497049938872,0.5,0.0,0,0
C15813,0.7968277114960158,0.17934999999910325,0.3092279459984538,0.4885779459975571,0.5555556666666667,0.0,0.6329142535566585,0.7968277114960158,0.416667,0.25,0,0
C15814,0.02086878266652754,0.2149399999985671,0.0,0.2149399999985671,0.6388889999999999,0.7,0.0,0.02086878266652754,0.916667,0.0,1,1
C15816,0.0011417651428555118,0.02809428571424558,0.0,0.02809428571424558,0.388889,0.083333,0.0,0.0011417651428555118,0.166667,0.0,0,0
C15817,0.004161691999989597,0.03381999999991545,0.0,0.03381999999991545,0.439394,0.111111,0.0,0.004161691999989597,0.5,0.0,0,0
C15818,0.29740310916418833,0.77440833332688,0.0,0.77440833332688,0.6666666666666666,0.166667,0.0,0.29740310916418833,1.0,0.0,0,0
C15821,0.04419767799970535,0.03762666666641582,0.0,0.03762666666641582,0.4444443333333334,0.0,0.0,0.04419767799970535,0.333333,0.0,0,0
C15822,0.023847758666507686,0.295359999998031,0.0,0.295359999998031,0.6666666666666666,1.0,0.0,0.023847758666507686,1.0,0.0,1,1
C15824,0.9308840949984486,0.08587999999985686,0.10941418099981765,0.1952941809996745,0.75,0.0,0.5602531546962286,0.9308840949984486,1.0,0.25,0,0
C15825,0.14964630116641725,0.29312499999951147,0.42618769816595636,0.719312698165468,0.6666666666666666,0.363636,0.5924929439615291,0.14964630116641725,0.583333,0.416667,0,0
C15826,0.0004897766666634015,0.16948666666553677,0.0,0.16948666666553677,0.44444466666666665,0.0,0.0,0.0004897766666634015,0.555556,0.0,0,0
C15827,0.9692791758252561,0.0,0.737088365827191,0.737088365827191,0.388889,0.0,0.9999999999886943,0.9692791758252561,0.0,0.166667,0,0
C15828,0.03005394173329326,0.32324533333290234,0.0,0.32324533333290234,0.46464666666666665,0.6,0.0,0.03005394173329326,0.666667,0.0,1,1
C15829,0.8656932246608955,0.028373333333144183,0.0,0.028373333333144183,0.4166666666666667,0.0,0.0,0.8656932246608955,0.25,0.0,0,0
C15830,0.03974276999973505,0.2919999999980534,0.0,0.2919999999980534,0.6060606666666667,0.090909,0.0,0.03974276999973505,1.0,0.0,0,0
C15832,0.06527889483322454,0.32410666666612653,0.0,0.32410666666612653,0.6111110000000001,0.083333,0.0,0.06527889483322454,0.833333,0.0,0,0
C15833,0.7933384306613778,0.0,0.9940916259933729,0.9940916259933729,0.4166666666666667,0.0,0.9999999999932938,0.7933384306613778,0.0,0.25,0,0
C15835,0.08998882699970004,0.0,0.526518377998245,0.526518377998245,0.267677,0.125,0.9999999999936692,0.08998882699970004,0.0,0.166667,0,0
C15836,0.9079678765981841,0.07679999999984641,0.01482024579997036,0.09162024579981676,0.6944443333333333,0.0,0.1617573241620411,0.9079678765981841,1.0,0.083333,0,0
C15837,0.010153564399959387,0.16046399999935815,0.0,0.16046399999935815,0.6388889999999999,1.0,0.0,0.010153564399959387,0.916667,0.0,1,1
C15839,0.06759546277740225,0.2999999999983334,0.0,0.2999999999983334,0.4671716666666666,0.285714,0.0,0.06759546277740225,0.583333,0.0,0,0
C15840,0.28105757749765786,0.0,0.12474716499896045,0.12474716499896045,0.361111,0.0,0.9999999999331982,0.28105757749765786,0.0,0.083333,0,0
C15841,0.02322551774994194,0.20318499999949205,0.0,0.20318499999949205,0.6666666666666666,0.583333,0.0,0.02322551774994194,1.0,0.0,1,1
C15844,0.08019838899919803,0.9817499999901825,0.0,0.9817499999901825,0.34595933333333334,0.1,0.0,0.08019838899919803,0.583333,0.0,0,0
C15845,0.021911017714254414,0.2926428571424391,0.0,0.2926428571424391,0.6666666666666666,1.0,0.0,0.021911017714254414,1.0,0.0,1,1
C15846,0.8903599959821928,0.0,0.11754188599764917,0.11754188599764917,0.4166666666666667,0.0,0.9999999998298479,0.8903599959821928,0.0,0.25,0,0
C15847,0.004428800499992619,0.046221666666589625,0.0,0.046221666666589625,0.6666666666666666,1.0,0.0,0.004428800499992619,1.0,0.0,1,1
C15848,0.8914224913273906,0.0,0.04890307733300731,0.04890307733300731,0.361111,0.0,0.999999999863676,0.8914224913273906,0.0,0.083333,0,0
C15849,0.3251490879978324,0.0,0.6521400033289858,0.6521400033289858,0.361111,0.083333,0.9999999999897773,0.3251490879978324,0.0,0.083333,0,0
C15850,0.9949692239960202,0.045299999999818805,0.2050281575991799,0.2503281575989987,0.5,0.0,0.8190375368173278,0.9949692239960202,0.416667,0.083333,0,0
C15851,0.002483492499987583,0.029669999999851652,0.0,0.029669999999851652,0.11616166666666668,0.5,0.0,0.002483492499987583,0.166667,0.0,1,1
C15852,0.022835731733302885,0.2750226666663,0.0,0.2750226666663,0.6666666666666666,0.75,0.0,0.022835731733302885,1.0,0.0,1,1
C15853,0.33837203719864656,0.9536599999961854,0.7800657307968798,1.7337257307930651,0.6944443333333333,0.272727,0.44993606366922373,0.33837203719864656,1.0,0.083333,0,0
C15854,0.7670721311068497,0.08107777777732735,0.32723175610929317,0.40830953388662056,0.4166666666666667,0.0,0.801430603370889,0.7670721311068497,0.083333,0.166667,0,0
C15856,0.013866310999980192,0.1234242857141094,0.0,0.1234242857141094,0.32070733333333334,0.363636,0.0,0.013866310999980192,0.416667,0.0,0,0
C15857,0.9303220439906967,0.44495999999555036,0.0,0.44495999999555036,0.6666666666666666,0.0,0.0,0.9303220439906967,1.0,0.0,0,0
C15858,0.032351278205045256,0.2961538461530868,0.0,0.2961538461530868,0.6111110000000001,0.909091,0.0,0.032351278205045256,0.833333,0.0,1,1
C15859,0.33287352319866853,0.0,0.796780481196813,0.796780481196813,0.4444443333333334,0.0,0.9999999999949799,0.33287352319866853,0.0,0.333333,0,0
C15860,0.16891165066554062,0.41779333333054813,0.0,0.41779333333054813,0.44191933333333333,0.0,0.0,0.16891165066554062,0.416667,0.0,0,0
C15861,0.32480691369180803,0.022633846153811334,0.24287216692270328,0.2655060130765146,0.35606066666666664,0.0,0.9147520393494971,0.32480691369180803,0.083333,0.166667,0,0
C15862,0.36266228424909336,0.0,0.44553889649888617,0.44553889649888617,0.4166666666666667,0.0,0.9999999999943888,0.36266228424909336,0.0,0.25,0,0
C15863,0.6561569087133484,0.0,0.9920692478557256,0.9920692478557256,0.3703703333333333,0.0,0.99999999999856,0.6561569087133484,0.0,0.333333,0,0
C15864,0.5998188434990004,0.008854999999985243,0.461205654165898,0.4700606541658833,0.4444443333333334,0.0,0.9811620055345122,0.5998188434990004,0.083333,0.25,0,0
C15865,0.017731736499970445,0.1730633333330449,0.0,0.1730633333330449,0.5555556666666667,0.6,0.0,0.017731736499970445,0.666667,0.0,1,1
C15866,0.02061914074994845,0.15935999999960163,0.0,0.15935999999960163,0.6666666666666666,0.75,0.0,0.02061914074994845,1.0,0.0,1,1
C15867,0.015643303066645808,0.14679999999980428,0.0,0.14679999999980428,0.6666666666666666,0.5,0.0,0.015643303066645808,1.0,0.0,1,1
C15868,0.016346629999836534,0.2670599999973294,0.0,0.2670599999973294,0.348485,0.272727,0.0,0.016346629999836534,0.5,0.0,0,0
C15869,0.3263499386662315,0.01548799999997935,0.0972232225332037,0.11271122253318305,0.5277776666666667,0.0,0.8625868866201883,0.3263499386662315,0.5,0.083333,0,0
C15870,0.9478580213270144,0.0,1.3452311886576984,1.3452311886576984,0.5277776666666667,0.0,0.9999999999950443,0.9478580213270144,0.0,0.583333,0,0
C15873,0.01968810466660104,0.22866666666590446,0.0,0.22866666666590446,0.23232299999999997,0.0,0.0,0.01968810466660104,0.333333,0.0,0,0
C15874,0.8688453466594263,0.0,0.09976396333250198,0.09976396333250198,0.361111,0.0,0.9999999999164696,0.8688453466594263,0.0,0.083333,0,0
C15876,0.40751933421009734,0.0,0.10264623505252352,0.10264623505252352,0.361111,0.0,0.9999999999897451,0.40751933421009734,0.0,0.083333,0,0
C15877,0.14364413799968082,0.1864555555551412,0.0,0.1864555555551412,0.6666666666666666,0.083333,0.0,0.14364413799968082,1.0,0.0,0,0
C15878,0.17824144644404835,0.4464399999990079,0.0,0.4464399999990079,0.4671716666666666,0.0,0.0,0.17824144644404835,0.583333,0.0,0,0
C15879,0.7057599239987169,0.0028945454545401916,0.3970513556356417,0.3999459010901819,0.472222,0.0,0.9927626575282927,0.7057599239987169,0.083333,0.333333,0,0
C15881,0.5867410167976531,0.2174319999991303,0.0,0.2174319999991303,0.4166666666666667,0.0,0.0,0.5867410167976531,0.25,0.0,0,0
C15882,0.007860410499986899,0.21278666666631202,0.0,0.21278666666631202,0.44191933333333333,0.166667,0.0,0.007860410499986899,0.416667,0.0,0,0
C15883,0.2103674787991585,0.2088799999991645,0.6992936659972029,0.9081736659963674,0.8308080000000001,0.181818,0.7699999374314824,0.2103674787991585,1.0,0.583333,0,0
C15885,0.4932905413990134,0.02374399999995251,0.0,0.02374399999995251,0.388889,0.0,0.0,0.4932905413990134,0.166667,0.0,0,0
C15886,0.8458001271368157,0.04963571428535975,1.2285668221340817,1.2782025364194416,0.5277776666666667,0.0,0.9611675670498456,0.8458001271368157,0.083333,0.5,0,0
C15887,0.7230998679951793,0.0,0.4725773166635162,0.4725773166635162,0.39393933333333336,0.0,0.999999999985893,0.7230998679951793,0.0,0.181818,0,0
C15888,0.9429482406603803,0.06001999999959987,0.0,0.06001999999959987,0.6111110000000001,0.0,0.0,0.9429482406603803,0.833333,0.0,0,0
C15889,0.010596055599985872,0.08024533333322635,0.0,0.08024533333322635,0.4368686666666666,0.363636,0.0,0.010596055599985872,0.583333,0.0,0,0
C15890,0.02834777316661942,0.20301833333299496,0.0,0.20301833333299496,0.5530303333333334,0.222222,0.0,0.02834777316661942,0.75,0.0,0,0
C15891,0.5855372329941446,0.17799999999822,0.7231385289927685,0.9011385289909886,0.472222,0.083333,0.8024721013698608,0.5855372329941446,0.333333,0.083333,0,0
C15892,0.016600846266644532,0.15927199999978764,0.0,0.15927199999978764,0.6388889999999999,1.0,0.0,0.016600846266644532,0.916667,0.0,1,1
C15894,0.899247519159173,0.20619999999828167,0.0,0.20619999999828167,0.6666666666666666,0.0,0.0,0.899247519159173,1.0,0.0,0,0
C15895,0.8808464849955958,0.0,0.4752244474976239,0.4752244474976239,0.4166666666666667,0.0,0.9999999999894786,0.8808464849955958,0.0,0.25,0,0
C15896,0.7498288483970007,0.0,0.5439348435978243,0.5439348435978243,0.6388889999999999,0.0,0.9999999999926462,0.7498288483970007,0.0,0.916667,0,0
C15898,0.8123172749918768,0.4049099999959509,0.0,0.4049099999959509,0.5833333333333334,0.0,0.0,0.8123172749918768,0.75,0.0,0,0
C15899,0.2559128014987205,0.18123999999909382,0.0,0.18123999999909382,0.44191933333333333,0.0,0.0,0.2559128014987205,0.416667,0.0,0,0
C15900,0.158602552222046,0.006777777777770246,0.4808220261105768,0.487599803888347,0.5833333333333334,0.166667,0.9860997118439819,0.158602552222046,0.166667,0.583333,0,0
C15902,0.07870594999977512,0.8478342857118634,0.0,0.8478342857118634,0.6388889999999999,0.333333,0.0,0.07870594999977512,0.916667,0.0,0,0
C15903,0.007405231466656793,0.026835999999964222,0.0,0.026835999999964222,0.330808,0.111111,0.0,0.007405231466656793,0.083333,0.0,0,0
C15905,0.8996600044955018,0.0,0.436204050497819,0.436204050497819,0.361111,0.0,0.9999999999885375,0.8996600044955018,0.0,0.083333,0,0
C15906,1.0116800572166018,0.0,0.1795657138878913,0.1795657138878913,0.388889,0.0,0.9999999999690611,1.0116800572166018,0.0,0.166667,0,0
C15907,0.00011905346666650793,0.06559999999991253,0.0,0.06559999999991253,0.45454533333333336,0.0,0.0,0.00011905346666650793,1.0,0.0,0,0
C15908,0.3169054382492077,0.026762499999933093,0.0,0.026762499999933093,0.4722223333333333,0.0,0.0,0.3169054382492077,0.416667,0.0,0,0
C15909,1.0010036974916585,0.098241666665848,0.0,0.098241666665848,0.4444443333333334,0.0,0.0,1.0010036974916585,0.333333,0.0,0,0
C15910,0.24421820854501053,0.15427818181790132,0.0,0.15427818181790132,0.5555556666666667,0.0,0.0,0.24421820854501053,0.666667,0.0,0,0
C15914,0.49151075366502833,0.035333333333215554,0.01210287033329299,0.047436203666508546,0.38888866666666666,0.0,0.2551399436921537,0.49151075366502833,0.083333,0.083333,0,0
C15916,0.0077108539999485946,0.09903999999933974,0.0,0.09903999999933974,0.6666666666666666,0.090909,0.0,0.0077108539999485946,1.0,0.0,0,0
C15917,0.6175446499948538,0.0,0.0312727774997394,0.0312727774997394,0.361111,0.0,0.9999999997335275,0.6175446499948538,0.0,0.083333,0,0
C15918,0.013903123428531707,0.18602285714232566,0.0,0.18602285714232566,0.6666666666666666,0.916667,0.0,0.013903123428531707,1.0,0.0,1,1
C15919,0.9497425033254189,0.09749999999918751,0.0,0.09749999999918751,0.361111,0.0,0.0,0.9497425033254189,0.083333,0.0,0,0
C15920,0.6708143255518288,0.06944444444405865,0.0,0.06944444444405865,0.4444443333333334,0.090909,0.0,0.6708143255518288,0.333333,0.0,0,0
C15921,0.3950109044995062,0.0,0.09462538862488172,0.09462538862488172,0.361111,0.0,0.99999999998679,0.3950109044995062,0.0,0.083333,0,0
C15922,0.09872699899991771,0.031119999999974064,0.0,0.031119999999974064,0.239899,0.0,0.0,0.09872699899991771,0.083333,0.0,0,0
C15923,0.12474356355527835,0.9844711111089234,0.017914361555515745,1.0023854726644392,0.6944443333333333,0.083333,0.017871729034398213,0.12474356355527835,1.0,0.083333,0,0
C15924,0.0,0.34051999999886495,0.0,0.34051999999886495,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0,0
C15925,0.6400368731987199,0.0,0.4279415155991441,0.4279415155991441,0.361111,0.0,0.9999999999953265,0.6400368731987199,0.0,0.083333,0,0
C15926,0.1362414693328792,0.029796666666567346,0.03630406599987899,0.06610073266644634,0.38888866666666666,0.0,0.5492233525041803,0.1362414693328792,0.083333,0.083333,0,0
C15927,0.0029204076923031994,0.0503646153845379,0.0,0.0503646153845379,0.20202,1.0,0.0,0.0029204076923031994,0.333333,0.0,1,1
C15928,0.8223571158264804,0.34770833333043577,0.6489381474945922,0.9966464808250282,0.472222,0.0,0.6511216965839006,0.8223571158264804,0.333333,0.083333,0,0
C15929,0.8984829722831472,0.2474114285707217,0.0,0.2474114285707217,0.4166666666666667,0.0,0.0,0.8984829722831472,0.25,0.0,0,0
C15930,0.20208046999797918,0.1909599999980904,0.0,0.1909599999980904,0.4166666666666667,0.083333,0.0,0.20208046999797918,0.25,0.0,0,0
C15931,0.14875864599940497,0.13279999999946882,0.3401574075986394,0.47295740759810817,0.7333333333333334,0.111111,0.7192136165563742,0.14875864599940497,1.0,0.2,0,0
